Date,Open,High,Low,Close,Adj Close,Volume
2020-07-23,10.028571,10.076190,9.857142,9.876190,8.939052,31453380
2020-07-24,9.838095,10.104761,9.733333,9.952380,9.008012,41631765
2020-07-27,9.971428,10.561904,9.942857,10.495238,9.499358,48889995
2020-07-28,10.428571,10.571428,10.361904,10.361904,9.378675,28507080
2020-07-29,10.542857,10.628571,10.390476,10.600000,9.594181,26530455
2020-07-30,10.447619,10.504761,10.247619,10.390476,9.404538,36277290
2020-07-31,10.438095,10.447619,10.104761,10.161904,9.197655,36121155
2020-08-03,10.219047,10.380952,10.028571,10.190476,9.223517,27311655
2020-08-04,9.914285,10.085714,9.647619,9.723809,8.801131,64857660
2020-08-05,9.847619,9.895238,9.580952,9.714285,8.792510,37876650
2020-08-06,9.733333,9.885714,9.657142,9.828571,8.895951,25279695
2020-08-07,9.714285,9.990476,9.647619,9.723809,8.801131,36587565
2020-08-10,9.761904,9.923809,9.676190,9.866666,8.930434,22713390
2020-08-11,9.923809,9.971428,9.714285,9.714285,8.792510,18936120
2020-08-12,9.771428,9.790476,9.495238,9.628571,8.714928,38142720
2020-08-13,9.685714,9.761904,9.380952,9.390476,8.499427,34957860
2020-08-14,9.438095,9.571428,9.371428,9.457142,8.559767,23036160
2020-08-17,9.419047,9.438095,9.104761,9.171428,8.301162,37599765
2020-08-18,9.361904,9.380952,9.247619,9.333333,8.465288,31635345
2020-08-19,9.380952,9.390476,9.266666,9.266666,8.404822,23744490
2020-08-20,9.123809,9.285714,9.066666,9.209523,8.352991,33696915
2020-08-21,9.190476,9.266666,9.133333,9.266666,8.404822,23458155
2020-08-24,9.314285,9.495238,9.314285,9.361904,8.491202,20746005
2020-08-25,9.428571,9.447619,9.238095,9.285714,8.422097,23551605
2020-08-26,9.285714,9.304761,9.019047,9.152380,8.319081,24871875
2020-08-27,9.142857,9.380952,9.123809,9.228571,8.388337,22628655
2020-08-28,9.304761,9.342857,9.219047,9.314285,8.466246,22168335
2020-08-31,9.266666,9.266666,8.980952,8.980952,8.163265,40943595
2020-09-01,9.085714,9.257142,9.066666,9.257142,8.432191,26587470
2020-09-02,9.276190,9.295238,9.076190,9.133333,8.319413,26928930
2020-09-03,9.123809,9.552380,9.114285,9.323809,8.492917,39988620
2020-09-04,9.400000,9.447619,9.247619,9.304761,8.475568,25596795
2020-09-08,9.190476,9.257142,9.114285,9.180952,8.362788,23928975
2020-09-09,9.238095,9.314285,9.161904,9.219047,8.397490,17349780
2020-09-10,9.209523,9.257142,8.980952,9.009523,8.206637,28118580
2020-09-11,9.028571,9.038095,8.780952,8.828571,8.041811,26937540
2020-09-14,8.942857,9.000000,8.790476,8.933333,8.137237,18308430
2020-09-15,9.038095,9.038095,8.800000,8.819047,8.033136,30429630
2020-09-16,8.857142,8.990476,8.790476,8.819047,8.033136,30300165
2020-09-17,8.761904,8.885714,8.714285,8.809523,8.024459,30302685
2020-09-18,8.771428,8.790476,8.561904,8.561904,7.798907,38409000
2020-09-21,8.466666,8.571428,8.371428,8.552380,7.790233,40384785
2020-09-22,8.571428,8.657142,8.485714,8.552380,7.790233,24465525
2020-09-23,8.514285,8.580952,8.380952,8.380952,7.634081,24967005
2020-09-24,8.428571,8.723809,8.380952,8.600000,7.833609,27538770
2020-09-25,8.571428,8.638095,8.504761,8.590476,7.824931,14911890
2020-09-28,8.714285,8.876190,8.447619,8.542857,7.781558,32488260
2020-09-29,8.552380,8.561904,8.380952,8.400000,7.651431,26351955
2020-09-30,8.457142,8.504761,8.380952,8.380952,7.634081,28535535
2020-10-01,8.428571,8.495238,8.342857,8.476190,7.720832,23919630
2020-10-02,8.447619,8.733333,8.419047,8.495238,7.738182,27130845
2020-10-05,8.504761,8.580952,8.371428,8.533333,7.772884,32428410
2020-10-06,8.619047,8.704761,8.476190,8.552380,7.790233,28238280
2020-10-07,8.571428,8.590476,8.457142,8.476190,7.720832,21628635
2020-10-08,8.485714,8.914285,8.457142,8.885714,8.093861,50500275
2020-10-09,8.838095,9.066666,8.733333,8.914285,8.119884,35631960
2020-10-13,8.952380,8.961904,8.790476,8.876190,8.085184,23629305
2020-10-14,8.876190,8.923809,8.800000,8.847619,8.059161,20177640
2020-10-15,8.742857,8.847619,8.685714,8.809523,8.024459,19975725
2020-10-16,8.761904,8.790476,8.628571,8.638095,7.868309,32790975
2020-10-19,8.695238,8.942857,8.638095,8.780952,7.998438,29390445
2020-10-20,8.847619,9.114285,8.838095,9.047619,8.241339,30300585
2020-10-21,9.047619,9.266666,8.952380,9.085714,8.276036,31850700
2020-10-22,9.114285,9.485714,9.095238,9.428571,8.588341,54624990
2020-10-23,9.476190,9.619047,9.352380,9.371428,8.536290,37637880
2020-10-26,9.371428,9.485714,9.257142,9.438095,8.597018,24950520
2020-10-27,9.523809,9.590476,9.133333,9.171428,8.354111,33658485
2020-10-28,8.933333,9.009523,8.723809,8.742857,7.963737,35071680
2020-10-29,8.723809,8.819047,8.495238,8.790476,8.007112,38528070
2020-10-30,8.723809,8.790476,8.590476,8.657142,7.885659,34636560
2020-11-03,8.752380,8.876190,8.676190,8.742857,7.963737,30912210
2020-11-04,9.180952,9.209523,8.885714,8.942857,8.145911,64349985
2020-11-05,9.095238,9.390476,9.076190,9.314285,8.484241,64604820
2020-11-06,9.266666,9.409523,9.238095,9.361904,8.527617,20942985
2020-11-09,9.809523,10.057142,9.638095,9.933333,9.048123,79523430
2020-11-10,9.933333,10.314285,9.904761,10.257142,9.343074,64797915
2020-11-11,10.219047,10.238095,9.971428,10.095238,9.195601,35771400
2020-11-12,10.066666,10.171428,9.857142,9.971428,9.082822,32275635
2020-11-13,10.057142,10.161904,9.980952,10.142857,9.238975,24814230
2020-11-16,10.285714,10.447619,10.219047,10.361904,9.438500,75943665
2020-11-17,10.333333,10.390476,10.171428,10.390476,9.464527,37974405
2020-11-18,10.323809,10.380952,10.171428,10.190476,9.282350,33952275
2020-11-19,10.219047,10.333333,10.161904,10.209523,9.299700,35658525
2020-11-23,10.209523,10.295238,10.142857,10.200000,9.291024,33034575
2020-11-24,10.257142,10.552380,10.257142,10.419047,9.490551,42259665
2020-11-25,10.390476,10.438095,10.219047,10.276190,9.360425,33248985
2020-11-26,10.200000,10.238095,10.076190,10.200000,9.291024,29692215
2020-11-27,10.266666,10.542857,10.228571,10.352380,9.429824,40987275
2020-11-30,10.352380,10.390476,10.076190,10.076190,9.178249,68411700
2020-12-01,10.238095,10.600000,10.190476,10.514285,9.595442,41740545
2020-12-02,10.523809,10.590476,10.390476,10.504761,9.586749,20656440
2020-12-03,10.542857,10.895238,10.495238,10.657142,9.725814,45137400
2020-12-04,10.723809,10.752380,10.542857,10.676190,9.743199,25345845
2020-12-07,10.638095,10.847619,10.552380,10.723809,9.786656,28099155
2020-12-08,10.761904,10.866666,10.571428,10.676190,9.743199,25917150
2020-12-09,10.638095,10.752380,10.619047,10.733333,9.795347,20696970
2020-12-10,10.733333,10.980952,10.723809,10.952380,9.995253,39889605
2020-12-11,10.771428,10.904761,10.685714,10.866666,10.005467,16476180
2020-12-14,10.904761,10.952380,10.742857,10.742857,9.891471,17330460
2020-12-15,10.742857,11.009523,10.742857,10.952380,10.084391,24024840
2020-12-16,10.952380,11.171428,10.800000,11.104761,10.224693,30469425
2020-12-17,11.104761,11.247619,11.038095,11.114285,10.233465,17769780
2020-12-18,11.095238,11.190476,10.990476,11.009523,10.137003,18960585
2020-12-21,10.809523,10.990476,10.704761,10.838095,9.979162,23286900
2020-12-22,10.866666,11.038095,10.809523,10.857142,9.996700,18114180
2020-12-23,10.914285,11.161904,10.857142,11.114285,10.233465,28975170
2020-12-28,11.180952,11.238095,11.114285,11.238095,10.347461,13507410
2020-12-29,11.247619,11.314285,11.180952,11.304761,10.408841,16813545
2020-12-30,11.323809,11.371428,11.142857,11.171428,10.286078,25146345
2021-01-04,11.276190,11.276190,10.885714,11.000000,10.128237,41094270
2021-01-05,10.933333,10.952380,10.723809,10.914285,10.049312,29056965
2021-01-06,10.914285,11.276190,10.866666,11.133333,10.251001,32546430
2021-01-07,11.152380,11.638095,11.076190,11.580952,10.663144,42127995
2021-01-08,11.666666,11.761904,11.447619,11.552380,10.636839,27341370
2021-01-11,11.457142,11.495238,11.180952,11.285714,10.391307,25600680
2021-01-12,11.333333,11.419047,11.257142,11.371428,10.470226,21084315
2021-01-13,11.409523,11.495238,11.104761,11.257142,10.364999,27504960
2021-01-14,11.323809,11.523809,11.257142,11.504761,10.592994,22229025
2021-01-15,11.304761,11.371428,11.047619,11.057142,10.180848,32888415
2021-01-18,11.190476,11.247619,11.000000,11.076190,10.198386,18165210
2021-01-19,11.142857,11.190476,10.800000,10.904761,10.040543,24096450
2021-01-20,10.914285,10.952380,10.638095,10.733333,9.882703,24410400
2021-01-21,10.761904,10.790476,10.485714,10.514285,9.681013,43198680
2021-01-22,10.323809,10.438095,10.276190,10.361904,9.540710,29242815
2021-01-26,10.342857,10.533333,10.038095,10.114285,9.330553,42786240
2021-01-27,10.085714,10.219047,9.942857,10.047619,9.269053,33334140
2021-01-28,10.057142,10.466666,10.057142,10.447619,9.638056,27757695
2021-01-29,10.333333,10.447619,10.104761,10.104761,9.321767,32467785
2021-02-01,10.276190,10.428571,10.238095,10.276190,9.479913,35902650
2021-02-02,10.333333,10.400000,10.047619,10.295238,9.497484,80714550
2021-02-03,10.304761,10.495238,10.257142,10.304761,9.506268,28777875
2021-02-04,10.333333,10.380952,10.238095,10.304761,9.506268,34621755
2021-02-05,10.323809,10.371428,10.190476,10.247619,9.453555,19668075
2021-02-08,10.219047,10.238095,10.076190,10.095238,9.312983,27316170
2021-02-09,10.076190,10.323809,9.990476,10.180952,9.392056,28258125
2021-02-10,10.180952,10.266666,10.047619,10.114285,9.330553,33926655
2021-02-11,10.180952,10.257142,10.085714,10.133333,9.348125,15542310
2021-02-12,10.114285,10.161904,9.971428,10.095238,9.312983,22831935
2021-02-17,10.095238,10.114285,9.952380,10.038095,9.260267,34554555
2021-02-18,10.009523,10.104761,9.857142,9.857142,9.093335,46410840
2021-02-19,9.857142,9.933333,9.742857,9.761904,9.005476,30741795
2021-02-22,9.533333,9.542857,9.257142,9.314285,8.592542,70432005
2021-02-23,9.447619,10.047619,9.447619,10.019047,9.242694,66907050
2021-02-24,10.095238,10.114285,9.876190,9.923809,9.154835,40196520
2021-02-25,9.933333,10.019047,9.580952,9.628571,8.882476,51677640
2021-02-26,9.638095,9.780952,9.447619,9.476190,8.741900,44608620
2021-03-01,9.619047,9.666666,9.161904,9.161904,8.468994,43560930
2021-03-02,9.047619,9.504761,8.876190,9.428571,8.715493,49458990
2021-03-03,9.380952,9.600000,9.133333,9.514285,8.794724,58243920
2021-03-04,9.523809,9.933333,9.504761,9.723809,8.988402,60957435
2021-03-05,9.809523,9.990476,9.714285,9.876190,9.129258,34961640
2021-03-08,9.685714,9.904761,9.457142,9.485714,8.768314,40170795
2021-03-09,9.561904,9.733333,9.380952,9.571428,8.847545,30435090
2021-03-10,9.590476,9.819047,9.457142,9.819047,9.090418,44015580
2021-03-11,9.876190,9.952380,9.628571,9.790476,9.063965,30078090
2021-03-12,9.676190,9.790476,9.638095,9.714285,8.993427,19453035
2021-03-15,9.657142,9.800000,9.619047,9.742857,9.019880,19818750
2021-03-16,9.714285,9.780952,9.523809,9.600000,8.887627,20497260
2021-03-17,9.561904,9.885714,9.514285,9.876190,9.143320,27805575
2021-03-18,9.828571,10.095238,9.828571,9.971428,9.231492,35280000
2021-03-19,10.038095,10.076190,9.828571,9.942857,9.205039,48712125
2021-03-22,9.866666,10.047619,9.742857,10.019047,9.275576,31711995
2021-03-23,9.914285,10.038095,9.771428,9.771428,9.046331,22498350
2021-03-24,9.809523,9.819047,9.552380,9.571428,8.861173,25004280
2021-03-25,9.542857,9.771428,9.495238,9.771428,9.046331,26074230
2021-03-26,9.695238,9.885714,9.685714,9.866666,9.151520,22315125
2021-03-29,9.790476,9.895238,9.685714,9.828571,9.116186,19315275
2021-03-30,9.780952,9.971428,9.780952,9.971428,9.248692,23608620
2021-03-31,9.895238,9.923809,9.685714,9.828571,9.116186,31942050
2021-04-01,9.847619,9.847619,9.590476,9.619047,8.921849,22706985
2021-04-05,9.695238,9.752380,9.619047,9.742857,9.036686,19539135
2021-04-06,9.723809,9.790476,9.628571,9.647619,8.948349,19716585
2021-04-07,9.638095,9.723809,9.580952,9.638095,8.939516,24241035
2021-04-08,9.666666,9.666666,9.561904,9.609523,8.913014,25781700
2021-04-09,9.571428,9.666666,9.542857,9.561904,8.868847,26711685
2021-04-12,9.600000,9.723809,9.590476,9.723809,9.019019,21324240
2021-04-13,9.657142,9.752380,9.561904,9.704761,9.001349,33177795
2021-04-14,9.733333,9.885714,9.628571,9.771428,9.063185,35480445
2021-04-15,9.780952,9.866666,9.666666,9.771428,9.063185,26749800
2021-04-16,9.685714,9.876190,9.685714,9.809523,9.098519,19480020
2021-04-19,9.761904,9.809523,9.647619,9.714285,9.010183,24943695
2021-04-20,9.695238,9.761904,9.638095,9.733333,9.027851,25587660
2021-04-22,9.742857,9.771428,9.628571,9.733333,9.027851,29355900
2021-04-23,9.742857,9.876190,9.714285,9.828571,9.116186,28640850
2021-04-26,9.838095,9.923809,9.685714,9.780952,9.072019,19986960
2021-04-27,9.742857,9.809523,9.571428,9.571428,8.877681,25784640
2021-04-28,9.676190,9.904761,9.666666,9.904761,9.206376,57115905
2021-04-29,9.895238,9.933333,9.647619,9.676190,8.993919,32254425
2021-04-30,9.666666,9.733333,9.533333,9.580952,8.925054,45315900
2021-05-03,9.657142,9.809523,9.590476,9.704761,9.040388,31281180
2021-05-04,9.771428,9.771428,9.428571,9.447619,8.800849,63105945
2021-05-05,9.495238,9.733333,9.409523,9.723809,9.058131,36488235
2021-05-06,9.666666,9.761904,9.609523,9.714285,9.049259,26272155
2021-05-07,9.723809,9.847619,9.676190,9.847619,9.173466,25292925
2021-05-10,9.809523,9.952380,9.761904,9.952380,9.271054,32241195
2021-05-11,9.838095,10.000000,9.809523,9.952380,9.271054,31537905
2021-05-12,9.866666,9.876190,9.723809,9.761904,9.093616,24298575
2021-05-13,9.771428,10.028571,9.771428,9.933333,9.253312,39846660
2021-05-14,10.038095,10.180952,9.942857,10.133333,9.439618,34781250
2021-05-17,10.104761,10.142857,9.952380,10.142857,9.448492,29419950
2021-05-18,10.047619,10.200000,10.047619,10.114285,9.421877,19844475
2021-05-19,10.038095,10.228571,9.990476,10.228571,9.528338,22134630
2021-05-20,10.228571,10.371428,10.180952,10.266666,9.563825,29743140
2021-05-21,10.276190,10.333333,10.142857,10.323809,9.617057,19534830
2021-05-24,10.342857,10.380952,10.247619,10.342857,9.634802,27810195
2021-05-25,10.333333,10.361904,10.219047,10.266666,9.580055,30747150
2021-05-26,10.314285,10.419047,10.304761,10.361904,9.668924,24154515
2021-05-27,10.342857,10.361904,10.180952,10.228571,9.544510,61928055
2021-05-28,10.209523,10.447619,10.209523,10.380952,9.704156,22356180
2021-05-31,10.380952,10.428571,10.323809,10.342857,9.668546,15990975
2021-06-01,10.371428,10.733333,10.361904,10.733333,10.052076,41023815
2021-06-02,10.771428,11.095238,10.704761,11.085714,10.382092,66060645
2021-06-04,11.038095,11.361904,11.038095,11.333333,10.613991,45533880
2021-06-07,11.304761,11.561904,11.228571,11.476190,10.747784,40784625
2021-06-08,11.409523,11.447619,11.219047,11.371428,10.649672,38047380
2021-06-09,11.314285,11.733333,11.238095,11.409523,10.685348,54461085
2021-06-10,11.476190,11.590476,11.295238,11.352380,10.631830,25924185
2021-06-11,11.323809,11.342857,11.095238,11.171428,10.462362,22143555
2021-06-14,11.257142,11.295238,11.133333,11.228571,10.515881,18261810
2021-06-15,11.228571,11.266666,11.133333,11.257142,10.542639,20196645
2021-06-16,11.247619,11.485714,11.142857,11.361904,10.640751,57256290
2021-06-17,11.447619,11.647619,11.161904,11.257142,10.542639,31236240
2021-06-18,11.209523,11.257142,11.028571,11.152380,10.444526,34071135
2021-06-21,11.142857,11.247619,11.057142,11.180952,10.471284,22926750
2021-06-22,11.114285,11.304761,11.009523,11.266666,10.551558,71405880
2021-06-23,11.266666,11.438095,11.104761,11.161904,10.453444,37877175
2021-06-24,11.238095,11.247619,11.047619,11.200000,10.489122,24184440
2021-06-25,11.152380,11.209523,10.866666,10.933333,10.239382,53819010
2021-06-28,10.933333,10.933333,10.685714,10.819047,10.132348,60929085
2021-06-29,10.780952,10.809523,10.666666,10.761904,10.078833,26316885
